title,body,url,side_score,failure_score,noise_score,final_score,reason
광주 3년 뒤 뭔가 바뀌는 게 많네,"24/07/18 14:53
지하철 2호선 개통
대형쇼핑몰 3개 완공
ㅎㄷㄷ 이제 광주도 광저우 되는 거냐",https://everytime.kr/375208/v/349103396,3,1,0,4,부업 관련이나 실패 여부 애매
다가올 추석 선물로 꼬샤꼬샤 도라지배즙 어떠세요?,"23/09/14 22:21
안녕하세요😊 저희는 세일즈 경진대회에 참여하고 있는 도랑배랑 팀입니다!
이번에 세일즈 경진대회에 참여하여 꼬샤꼬샤 도라지배즙 90ml X 30 제품을 판매하게 되었습니다!
혹시 평소에 탄산음료와 같은 액상과당이 신경쓰이셨나요?
혹은 평소에 코감기, 목감기, 비염 때문에 기관지가 걱정되시나요?
곧 다가올 환절기에 저희 도랑배랑 팀의 꼬샤꼬샤 배도라지즙을 추천드립니다!
❗️저희 도랑배랑 팀의 꼬샤꼬샤 배도라지즙 포인트❗️
✔️ 어디에서도 찾아볼 수 없었던 약🔥 9% 할인🔥
정가 24,000 -> 판매가 21,900
저희 도랑배랑 스토어에서 공식몰보다 더 싼 가격으로 만나보세요!
✔️ 물 없이 저온으로 농축한 과채주스!
과즙 비율이 95%가 넘어야 '과채주스' 로 표기할 수 있는 거 아셨나요?
저희 꼬샤꼬샤 배도라지즙은 물❌️ 설탕❌️ 혼합물❌️ 없이 저온으로 농축한 진짜 과채주스입니다!
✔️ 90kal로, 액상과당 음료보다 더 건강하고 맛있게!
농산물 제배 관련 특허 및 수상경험이 20회 이상이신 ‘김영순’ 청년 농부가 영광에서 직접 기른 당도 높은 국내산 배로 만들어져 주스처럼 진짜 달달합니다! 저도 먹어봤는데 배도라지즙 특유의 쓴 맛이나 향이 나지 않아 진짜 일반 주스 같더라구요!
스마트 스토어와 인스타그램 오셔서 한번 확인해주시면 감사하겠습니다!
스마트스토어
https://smartstore.naver.com/jnunova007/products/9167111163
인스타그램
https://instagram.com/dorang_baerang?igshid=MzRlODBiNWFlZA==
(삭제)
삭제된 댓글입니다.",https://everytime.kr/375182/v/316344657,4,1,0,5,부업 관련이나 실패 여부 애매
우리 대학 '천원의 아침밥' 올해 자체 지원금 빠져,"전대신문
24/03/25 18:51
정부와 광주시가 ‘천원의 아침밥’ 사업(사업) 지원 규모를 확대한 것과 반대로 우리 대학은 올해 대학 자체 지원금을 없앴다. 정부 지원금이 기존 1,000원에서 2,000원으로 늘고, 우리 대학 자체 지원금 1,000원이 빠지며 천원의 아침밥 단가는 작년과 동일한 4,000원이다. 학생과 담당자는 “학교 자체 부담금이 필수는 아니다”며 “별도로 관련 사업을 계획 중이다”고 말했다.
김영규 제1학생마루 학생식당(1생식당) 외부업체 대표는 “대학에서 천원의 아침밥에 아예 예산 지원을 안 한다고 들었다”며 “원래 주던 지원금을 안 주는 이유를 모르겠다”고 말했다. 2년째 천원의 아침밥을 이용하는 공과대 ㄱ씨도 “학교가 지원하지 않는 이유가 궁금하다”며 “앞으로도 천원의 아침밥을 계속 이용하겠지만 아쉽다”고 말했다.
기사 더보기: http://press.cnumedia.jnu.ac.kr/news/articleView.html?idxno=21575",https://everytime.kr/529283/v/337123170,3,5,3,5,부업 관련이나 실패 여부 애매
전북 출신자 조사 후 스벅 쏠게,"(알수없음)
20/12/08 21:41
졸업 막학기 내인생... 지역민들을 대상으로 재능 조사를 하는게 내 부업인데, 3명을 못채웠네... 없던 친구 있던친구 다 모았지만 불가능이었어.. 친구가 원래 없어서..
그래서 애타에 올리게 됐어.. 스벅으로 꼬시려구 선착순이야. 3명..
이 조사의 활용:
1. 농촌에 있는 사람들의 재능을 조사하여, 사이트(전라북도 일자리 일거리 은행)에 등록한다.
2. 구인을 하는 기업들은 재능을 보고 구인의사가 있을 시 센터에 연락한다.
3. 센터에서 조사자에게 연락한다
4. 조사자가 원할 시 연결, 아닐시 연결 x
유의사항
지금 취업의사가 없어도 됨.
연계를 희망하지 않아도 됨(2번항목). 대신 일자리 은행에 등록은 해놔야함.
개인 신상은 1번 사진정도로 등록됨. 전화번호 노출x
사업 초기라 DB만들고 있어. 조사지를 보면 원하는 정보가 가볍다는 걸 알거야! 작성되면 쿨하게 커피 쏴줄거야. 거짓말 아니구! 연락줘.
https://open.kakao.com/o/s38LkHKc (오픈카카오)",https://everytime.kr/375208/v/156049691,3,3,0,6,부업 관련이나 실패 여부 애매
복합쇼핑몰 3개 생기면 백화점 6개네,"01/19 16:38
신세계 확장
더현대
어등산 스타필드
롯데백화점
롯데아울렛
NC백화점
ㄹㅇ 인구 140만에 6개씩이나 필요함?
투표
투표 기능은 모바일 앱에서 만나보실 수 있어요.
(알수없음)",https://everytime.kr/375208/v/398396308,3,1,0,4,부업 관련이나 실패 여부 애매
광주라는 도시 자체가 걍 짜증난다,"25/07/17 22:18
군공항 이전도 안해, 지하철 2호선은 아직도 안만들어, 복합쇼핑몰 하나 없어. 시장은 무능력해,
무지성 90퍼센트 민주당만 지지하고 이용당하고 버려져. 홍수피해 대처도 못하고, 가뭄 대처도 못해
개병신같은 광역시 씨발",https://everytime.kr/375208/v/385376140,3,1,0,4,부업 관련이나 실패 여부 애매
광주 이마트 확장 또 연기…에휴,"23/10/14 11:49
주변 금호월드등 주변상인 덕분에 연기.
언제 광주에서 대형쇼핑몰 가볼수있을까?
http://m.bigtanews.co.kr/article/view/big202310130019",https://everytime.kr/375208/v/319142026,3,1,0,4,부업 관련이나 실패 여부 애매
나는 민주당은 없어져야 한다고 생각해,"(알수없음)
24/12/09 04:10
전남대 졸업하고 현재는 그냥 화학약품 회사에서 근무하는 직장인임
솔직히 나는 광주에서 오랫동안 쭉 살았지만 글쎄
민주당이 광주 지역민들에게 무엇을 배풀었는지 그 정확한 것들을 하나도 모르겠음
맨날 가난하고 못사는 지역이라고 세뇌시키다시피 하면서 보수 정치인이 오는 걸
전부 막아버리고 시민단체 등장시켜서 친일, 매국노 프레임 씌워서
오로지 민주당만이 정의이고 상식이라는 식으로 오랜 기간동안 광주 사람들을
볼모로 삼아서 협박하지 않았나? 내가 제일 화가나는 점은
광주는 우리나라 광역시 중에서 제일 낙후됐다는 점인데 30년동안 민주당 지지했으면
지금쯤 진작 발전했어야 정상이 아닌가? 왜 지금도 못살아?
지역구 예산 펑펑 가져왔으면 발전했어야 정상 아니야? 근데 뭐 제대로 된 일자리를 가져와 본 적이 있어?
예전에 전대 지나가는 길에 보면 광주천 바닥만 맨날 포크레인으로 긁고 있고 토목으로 얼마나 삥쳐먹는지
모를 지경이다. 몇년째 파먹는지 이해할 수 없는 세금낭비만 하는 것 같은 생각도 들더라
또 무슨 기업 유치를 적극 추진한 적이 있어? 광주에는 코스트코도 없잖아? 양질의 일자리도 없잖아?
솔직히 이번에 복합 쇼핑몰 건설한다고 하니까 ( 우리집 근처임 개꿀띵 땅값 좀 올랐다 고맙 )
민주당 국회의원이 뭐라고 그랬지? "" 광주에는 이런거 필요없다 5일장이면 된다""
라는 희대의 망언을 했지? 얼마나 광주 시민들을 우습게 봤으면 이따위 소리를 했는지
의문이 든다. 게다가 우리 광주에 6.25 찬양곡을 만들었던 정율성이라는 작곡가를 기리는
공원이 있다는 말은 정말 충격받았고 너무 소름이 돋더라. 이게 정말 상식적이고
민주주의를 표방하고 선진도시라고 자부하던 광주의 모습인지 참 안타깝더라
그리고 광주에서 그나마 배웠다고 하는 전대생들 중에 신천지 빠진 애들 진짜 엄청나게 많더라
생각보다 광주 사람들이 똑똑하다고 표방하는데, 내부적으로는 너무 순진하고 휘둘리는 것에 너무 취약하다는 점임
내가 하고 싶은 말은 그래서 보수를 뽑으라 그런 말이 절대로 아니야
솔직히 나는 윤석열 정부 지금도 매우 비판적이고 솔직히 보수도 2030대 세대의 목소리에 귀를 기울이면서
소통하는 방식으로 바뀌어야 한다고 생각해 그러니까 요즘은 보수쪽으로 많이 사람들이 가긴 하더라구
하지만 무엇보다도 내가 바라는 건 민주당이 그동안 우리 광주를 텃밭으로 삼아서 많이 해먹었으면
그에 대해서 지역발전을 제대로 구상하고 지역민들이 도태되지 않도록 노력은 기울여야지
내부적으로 시민단체와 저런 썩어빠진 사고방식을 주입시켜서 북한처럼 거지처럼 못사는 것을
당연하게끔 여기면서 민주당의 정치적 노예로 볼모삼는 짓이 별로라는 점이야
긴글 읽어줘서 고마워!!",https://everytime.kr/375208/v/362545947,3,3,1,5,부업 관련이나 실패 여부 애매
정재택 교수님 공수1들으시는분 ㅠ,"23/04/30 14:55
계신가요혹시
이 글은 댓글이 달린 이후에는 수정 및 삭제가 불가능하므로, 작성하신 댓글이 삭제될 우려가 없어요.
보다 많은 학우들에게 도움이 될 수 있도록 정성이 담긴 답변을 부탁드려요.",https://everytime.kr/375208/v/301073483,3,3,1,5,부업 관련이나 실패 여부 애매
21학점 투잡 ㅈㄱㅅㄷ,"03/29 11:07
공대 21학점 카페 투잡
실험과목 2개깔즤...
씨발...... 오픈 피크타임끝내고 현타와서 글쓴다....",https://everytime.kr/375208/v/405976990,3,0,0,3,부업 관련이나 실패 여부 애매
전대 근처 독립서점 [운터강],"25/08/16 15:46
서점 운터강
2025년 8월 15일 유림숲이 있었던 곳, 종방이 있었던 곳에 서점 운터강이 문을 열었습니다.
‘운터강’은 독일어 der untergang, 폐허와 몰락을 뜻하는 말에서 따온 이름입니다. 폐허와 몰락이 끝이자 시작이라는 이중적인 의미를 새기며 역사적인 날에 개업하게 되었습니다.
지금의 임동 방직공장 부지는 폐허이지만, 곧 복합쇼핑몰이 될 운명입니다. 서점 운터강은 그 운명과 다른 길을 상상합니다. 폐허를 응시하고, 감시하며, 또다른 시작과 가능성을 상상하는 장소에서 우리는 몰락 이후의 언어를 찾고자 합니다.
@untergang.books
광주 북구 중흥로40번길 9 1층 103호
8.18일 월요일부터는 네르 @coffeeten__nelr 의 커피팝업이 2주간 진행됩니다!",https://everytime.kr/375182/v/387341749,3,3,0,6,부업 관련이나 실패 여부 애매
신입생 여자인데,"25/03/08 19:29
언니들 옷 어디서 사시나요 쇼핑몰 추천좀요!! 여자여자 한거 좋아해요
(삭제)
삭제된 댓글입니다.",https://everytime.kr/375208/v/372618989,3,0,0,3,부업 관련이나 실패 여부 애매
"광주 쇼핑몰 모델, 편집자직원 구인공고","25/04/30 15:53
📣광주 쇼핑몰 모델, 편집자직원 구인공고
시급 :12,000- 15,000
근무 형태: 모델- 실내/실외 촬영 , 보정후 업로드
편집자- 상세페이지 제작
장소 : 광주 동구 충장로
시간: 협의 가능 주 2-3회 ( 업무 익숙해지면 촬영 후 재택근무 가능)
인스타 감성 사진 보정 즐기시는 분
평소 마케팅 패션 의류 관심 있으신분/ 사진 찍는걸 좋아하시는 분 누구나 신청가능해요
일은 어렵지않으니까 좋은 분위기에서 같이 일할수 있는분 찾아요 :)
1. 이름/나이/연락처
2. 지원분야- 모델 or 편집자
3. 원하는 근무 시간대
4. 모델 지원자분들 - 개인 사진 2-3장",https://everytime.kr/375208/v/378716313,7,1,0,8,부업 관련이나 실패 여부 애매
ㅜ,"02/13 01:09
새내기인데
앞으로 뭘해야될지 모르겠어요..
공무원 도전할까 생각하면
전 투잡 쓰리잡 뛰고싶은 사람이라 그리고 억압적인 환경엔 안어울리는 사람이라서 걱정되고
부모님회사 들어가서 물려받는것도 나쁘지않을것같구요
아니면 더 좋은 방안이 있을것같기도하네요
창업도 도전해보면 좋을것같구요
일단은 알바하고있는데 진짜 잘 모르겠어요
휴학도 한번은 해봐야되나 싶고
교환학생도 한번은 가봐야되나 싶고
인턴도한번 경험해보고싶기도하고
편입이나 반수는 어떨까 싶고
복수전공이나 전과도 고려해보고싶어요
개강하면 괜찮아지겠죠..?
지금 그냥 시간이 많아서 쓸데없는 생각만 주구장창하는것같기두해요
그냥미래가너무 두렵슴
이 글은 댓글이 달린 이후에는 수정 및 삭제가 불가능하므로, 작성하신 댓글이 삭제될 우려가 없어요.
보다 많은 학우들에게 도움이 될 수 있도록 정성이 담긴 답변을 부탁드려요.",https://everytime.kr/375210/v/400331906,3,3,2,4,부업 관련이나 실패 여부 애매
이번에 07년생들 인구수 많은거 알지?,"01/06 11:38
근데 미적 과탐 고집해서 경쟁률 처참한것도 너네 알거임
요즘 이과가 사탐러해서 공대가는게 대세임
근데 대세를 못따라가서 대처를 못하면 망하는거지
지하철이나 대형쇼핑몰 관련 일처리를 보면 어떤식으로 하는건지 느껴짐
우리가 대학교 입학해서 솔직히 입결에 관심 가질 필요없다고 하지만 사실 회사는 대학순위에 민감하게 받아들이면서 뽑음
다 모르는것 같아도 속으로 인식하고 있음
(삭제)
삭제된 댓글입니다.",https://everytime.kr/375208/v/397656902,3,3,0,6,부업 관련이나 실패 여부 애매
정재택 유체역학 족보 있으신분??,"22/09/23 14:31
쪽지주세요
교환(2018년 중간, 기말 보유중) 및 배포 및 구매합니다.
이 글은 댓글이 달린 이후에는 수정 및 삭제가 불가능하므로, 작성하신 댓글이 삭제될 우려가 없어요.
보다 많은 학우들에게 도움이 될 수 있도록 정성이 담긴 답변을 부탁드려요.",https://everytime.kr/375208/v/269247058,3,3,0,6,부업 관련이나 실패 여부 애매
공무원 VS 중소기업 비교,"24/11/15 08:30
1. 초봉 : 공무 <<<< 중소
* 20년차쯤 비슷해지다 슬슬 역전되는데 중소에서 임원달면 그마저도
역전불가능하고, 중소임원안되도 투자.저축잘하면 생애소득 비슷함
2. 업무강도 : 공무 <<<<< 중소
* 중소는 욕하면서도와주기라도하지 공무원은 나몰라요 이러면서
무시한다함
3. 워라벨(야근, 재난재해 동원, 주말당직등) : 공무 <<< 중소
4. 직원들 인싸력(문신등) : 공무(찐따) < 중소 (문신1~2개씩 있음)
* 보여지는 외형자체가 인기있는 문신 즐비하면서 잘가꾸는데
공무원은 찐따에 구시대적 서열에 잡혀서 상급자 눈치보면서 못함
5. 외제차 구매 : 공무 < 중소
* 중소기본 : 독3사, 닛산, 제네시스, 신형 그렌져 기본장착
* 공무원 : 스파크, 모닝, 구형 소나타, 구형sm5
6. 사회적인식 : 공무 > 중소
* 어른들기준이고 이미 MZ세대기준으로는 공무<<중소임
7. 연금 : 공무 > 중소
* 기여금 투입대비 가성비로 비교하면 공무 <<< 중소
그돈 투자하면 연금더 빠방해짐 공무원들이 연금개혁지랄하는이유있음
8. 직업안정성 : 공무> 중소
* 서울시에서 공무원 성과평과해서 최초로 면직시킴
이제 철밥통시대 끝남
* 오히려 음주 성폭행사고 나면 중소는 잘좀하지라고 욕먹고 끝나는데
공무원은 징계받고 옷벗어야함 이것저것따지면 중소가 나을지도...
9. 실업급여 수령 : 공무 <<<<<< 중소
10. 기초연금 수령 : 공무 <<<<<< 중소
11. 가전제품할인 : 공무 > 중소 (불쌍하다고 공무원 할인좀해주더라)
12. 투잡가능여부 : 공무 <<<<< 중소
13. 상향이직 : 공무 <<<<< 중소
* 중소는 경력쌓고 중견, 대겹 가능한데 9급은 5급고시 합격 불가능
14. 가족같은분위기 : 공무 <<<< 중소
* 중소는 가족같은 분위기로 상급자가 하급자한테 부모의 심정으로
욕도하고 하급자도 대들고 하는데 공무원은 자기밖에 몰라서
욕먹으면 꼰지름
15. 밥 : 공무 <<<<< 중소
* 공무원은 정액급식비 나오는데 삼각김밥+컵라면 수준의 돈이고
중소는 밥도 공짜로 나오거나 식대로 나와도 공무원보다 많이줌
16. 탕비실 : 공무<<<<<중소
* 중소탕비실엔 과자랑 엄청 많다더라
17. 연차 : 공무 <<<<<중소
* 공무원은 최대 21일인데 중소는 최대 25일까지 가능하다
18. 상여금 : 공무=중소
* 요즘 상여주는 회사 많아지는추세임
19. 퇴직후 재취업 : 공무 <<<< 중소
* 공무원은 온실속화초라서 재취업힘들어서 그냥 도태된 삶산다고 보면됨(연금미수령자기준)
20. 유흥회식 : 공무 <<<<< 중소
* 공무원은 짤릴까봐 유흥업소 못가는데 중소는 그런거없음
한번가면 환락의절정을 구경하게됨",https://everytime.kr/386037/v/360234260,4,1,1,4,부업 관련이나 실패 여부 애매
